"user_id","rank","artist","genres","artist_url","timeframe"
"12180399177",11,MGMT,alternative dance; indie rock; indietronica; modern rock; rock,https://open.spotify.com/artist/0SwO7SWeDHJijQ3XNS7xEE,Medium
"12180399177",12,Thundercat,afrofuturism; hip hop,https://open.spotify.com/artist/4frXpPxQQZwbCu3eTGnZEw,Medium
"12180399177",13,moow,chillhop; lo-fi beats,https://open.spotify.com/artist/4dGUoQuMs1zVpafybz4O9d,Medium
"12180399177",14,Khruangbin,neo-psychedelic,https://open.spotify.com/artist/2mVVjNmdjXZZDvhgQWiakk,Medium
"12180399177",15,Temples,neo-psychedelic,https://open.spotify.com/artist/4ogwGU9VPWrnVBs1GEwZVV,Medium
"12180399177",16,eevee,chillhop; japanese chillhop; lo-fi beats,https://open.spotify.com/artist/4pwqNyMSvuv7VOhQBdjB6Q,Medium
"12180399177",17,Lana Del Rey,art pop; pop,https://open.spotify.com/artist/00FQb4jTyendYWaN8pK0wa,Medium
"12180399177",18,Taylor Swift,pop,https://open.spotify.com/artist/06HL4z0CvFAxyc27GXpf02,Medium
"12180399177",19,Pink Floyd,album rock; art rock; classic rock; progressive rock; psychedelic rock; rock; symphonic rock,https://open.spotify.com/artist/0k17h0D3J5VfsdmQ1iZtE9,Medium
"12180399177",20,Aminé,hip hop; pop rap; portland hip hop; rap; underground hip hop,https://open.spotify.com/artist/3Gm5F95VdRxW3mqCn8RPBJ,Medium
"12180399177",21,SASAMI,bubblegrunge; indie rock,https://open.spotify.com/artist/4pdoRs7yHNXakMobf8M9Oz,Medium
"12180399177",22,Jai Wolf,edm; electropop; future bass; indie electropop; indie poptimism; pop edm; tropical house; vapor soul; vapor twitch,https://open.spotify.com/artist/24V5UY0nChKpnb1TBPJhCw,Medium
"12180399177",23,Deerhunter,alternative dance; alternative rock; art pop; atlanta indie; chamber psych; chillwave; dance-punk; dream pop; electronica; experimental rock; freak folk; garage psych; indie pop; indie rock; modern alternative rock; modern rock; neo-psychedelic; new rave; noise pop; noise rock; nu gaze; shoegaze,https://open.spotify.com/artist/38zTZcuN7nFvVJ6auhc6V3,Medium
"12180399177",24,ODESZA,chillwave; ninja,https://open.spotify.com/artist/21mKp7DqtSNHhCAU2ugvUw,Medium
"12180399177",25,Alicia Keys,hip pop; neo soul; pop; r&b; urban contemporary,https://open.spotify.com/artist/3DiDSECUqqY1AuBP8qtaIa,Medium
"12180399177",26,Forsvarets Stabsmusikkorps,"",https://open.spotify.com/artist/4DSDUs4nuqsHmS4LisPi9U,Medium
"12180399177",27,The Velvet Underground,alternative rock; art rock; classic rock; folk rock; melancholia; permanent wave; protopunk; psychedelic rock; rock,https://open.spotify.com/artist/1nJvji2KIlWSseXRSlNYsC,Medium
"12180399177",28,Frank Ocean,alternative r&b; hip hop; lgbtq+ hip hop; neo soul; pop,https://open.spotify.com/artist/2h93pZq0e7k5yf4dywlkpM,Medium
"12180399177",29,The 1975,modern alternative rock; modern rock; nu gaze; pop; rock,https://open.spotify.com/artist/3mIj9lX2MWuHmhNCA7LSCW,Medium
"12180399177",30,Bruno Major,indie cafe pop; pop,https://open.spotify.com/artist/0hDjKSKjl1DC7ovYTDJHe8,Medium
"12180399177",31,H.E.R.,alternative r&b; dance pop; pop; pop rap; r&b; urban contemporary,https://open.spotify.com/artist/3Y7RZ31TRPVadSFVy1o8os,Medium
"12180399177",32,Noname,alternative r&b; chicago rap; escape room; hip hop; indie soul; neo soul; underground hip hop,https://open.spotify.com/artist/1EpyA68dKpjf7jXmQL88Hy,Medium
